id,age,sex,job_id,marital,education_id,default,housing,loan,city
568,36,male,5,married,6,no,no,no,Houston
569,23,female,3,single,7,no,no,no,New York
570,43,male,8,married,7,unknown,unknown,unknown,Los Angeles
571,49,female,11,married,5,no,unknown,unknown,Los Angeles
572,36,female,5,married,5,no,unknown,unknown,New York
573,51,female,4,married,4,unknown,yes,no,New York
574,56,male,6,married,1,unknown,yes,yes,Houston
575,45,female,1,married,2,no,no,no,Houston
576,42,male,3,married,2,no,no,no,Los Angeles
577,41,male,3,divorced,2,no,no,no,New York
578,32,female,2,married,2,unknown,no,yes,Phoenix
579,46,female,7,married,7,no,no,no,Los Angeles
580,37,male,4,married,6,no,no,no,Chicago
581,53,male,7,married,7,unknown,no,no,New York
582,30,female,4,married,1,no,no,no,Chicago
583,45,male,10,married,6,unknown,no,no,Chicago
584,24,female,5,single,5,no,no,yes,New York
585,45,female,10,married,6,unknown,no,no,New York
586,34,female,3,single,7,no,no,yes,Los Angeles
587,41,male,7,married,7,unknown,no,no,New York
588,59,male,4,married,1,no,yes,no,New York
589,45,female,4,married,1,unknown,no,no,Houston
590,54,male,4,married,3,unknown,no,no,Los Angeles
591,32,female,5,married,5,no,no,no,Houston
592,33,female,5,married,5,no,yes,no,Chicago
593,32,female,3,married,7,no,no,no,Phoenix
594,34,female,2,single,2,no,unknown,unknown,Los Angeles
595,46,female,7,married,7,no,no,no,New York
596,57,female,5,married,5,no,yes,no,Houston
597,42,male,5,married,4,no,no,no,New York
598,48,male,3,married,5,no,yes,no,Houston
599,58,female,3,divorced,7,unknown,yes,no,Houston
600,34,male,2,married,2,no,no,no,Los Angeles
601,32,male,3,single,7,no,yes,yes,Chicago
602,48,female,4,married,4,no,no,no,Chicago
603,47,female,4,married,4,no,no,no,Los Angeles
604,31,male,2,married,2,unknown,no,no,New York
605,32,male,3,single,7,no,yes,no,New York
606,32,male,3,single,7,no,no,no,Chicago
607,36,female,2,married,2,no,no,no,Houston
608,53,female,4,married,1,unknown,no,yes,Phoenix
609,37,female,4,married,4,unknown,no,no,Chicago
610,50,male,2,married,2,no,no,no,New York
611,46,male,4,married,3,no,yes,no,Houston
612,41,female,3,married,2,no,no,no,Phoenix
613,43,female,4,single,1,no,no,no,Phoenix
614,51,male,7,married,7,no,yes,no,Chicago
615,38,male,3,married,7,no,yes,no,Houston
616,41,male,5,married,3,no,yes,no,New York
617,39,female,2,married,2,unknown,no,no,Phoenix
618,52,female,4,married,1,no,no,no,Phoenix
619,37,female,5,married,5,no,yes,no,Phoenix
620,41,male,3,married,4,no,yes,no,Houston
621,46,female,3,divorced,7,no,yes,yes,Chicago
622,47,female,5,married,5,no,no,no,Los Angeles
623,35,male,5,married,5,no,no,no,Houston
624,38,male,2,married,2,unknown,no,no,New York
625,30,male,4,single,6,no,yes,yes,New York
626,46,male,4,married,4,no,yes,no,Houston
627,30,female,5,married,5,no,no,no,Houston
628,35,male,2,single,1,no,no,no,Chicago
629,58,female,3,married,6,unknown,yes,no,Chicago
630,40,female,5,married,5,no,no,no,Los Angeles
631,34,male,5,married,7,no,no,no,Houston
632,30,female,3,single,7,no,no,no,New York
633,38,female,2,married,3,no,no,no,Chicago
634,55,female,7,single,1,no,no,no,Phoenix
635,55,male,7,married,7,unknown,yes,no,Houston
636,45,female,5,single,5,no,yes,no,Houston
637,36,male,3,married,7,no,yes,yes,Houston
638,32,male,3,single,7,no,no,no,Phoenix
639,35,male,5,married,6,unknown,yes,no,Los Angeles
640,55,female,7,divorced,7,no,yes,no,New York
641,49,male,1,married,1,unknown,unknown,unknown,Chicago
642,29,male,3,married,2,no,yes,no,Phoenix
643,34,female,4,married,1,no,yes,no,Houston
644,54,female,6,married,2,unknown,yes,no,New York
645,36,female,5,single,5,no,no,no,Phoenix
646,30,female,7,single,7,no,yes,no,Los Angeles
647,33,female,1,divorced,7,no,no,no,Phoenix
648,37,female,4,married,2,no,no,no,Los Angeles
649,36,female,5,married,4,unknown,yes,no,Los Angeles
650,33,male,4,married,2,no,no,no,Houston
651,32,female,1,married,2,no,yes,no,Los Angeles
652,32,male,1,married,2,no,no,no,Houston
653,50,male,4,married,1,unknown,yes,no,Phoenix
654,39,male,4,married,4,no,no,yes,Houston
655,51,female,4,divorced,6,unknown,yes,yes,Houston
656,33,male,2,married,2,no,no,no,Phoenix
657,33,male,2,married,1,no,no,no,New York
658,56,male,7,married,7,unknown,no,yes,Phoenix
659,39,male,7,divorced,7,unknown,yes,no,Los Angeles
660,33,female,9,single,7,no,no,no,Phoenix
661,59,female,6,divorced,1,unknown,no,no,Los Angeles
662,42,female,3,single,6,no,yes,no,New York
663,43,female,2,married,2,no,no,yes,Phoenix
664,35,male,3,married,7,no,unknown,unknown,Chicago
665,46,male,4,married,3,unknown,yes,no,New York
666,27,male,5,married,4,no,no,yes,Houston
667,47,female,3,divorced,7,no,yes,no,Los Angeles
668,31,male,3,single,7,no,no,no,Chicago
669,32,male,4,married,4,no,yes,no,Chicago
670,54,female,3,married,2,no,no,no,Chicago
671,56,female,7,married,7,unknown,no,no,Chicago
672,48,female,2,single,2,unknown,yes,no,Houston
673,44,male,3,married,2,no,yes,no,Houston
674,46,male,3,married,2,no,no,yes,Phoenix
675,45,female,2,married,2,no,yes,no,New York
676,43,male,3,married,5,no,no,yes,New York
677,40,female,3,single,2,unknown,no,no,Houston
678,56,female,7,married,7,no,yes,no,Houston
679,47,male,11,married,5,no,no,no,Houston
680,39,male,7,divorced,7,unknown,yes,no,Phoenix
681,48,female,5,married,1,unknown,no,no,Houston
682,45,female,1,married,5,unknown,yes,no,Chicago
683,36,male,9,married,7,no,no,no,Houston
684,49,female,7,married,5,unknown,yes,no,Houston
685,46,female,2,married,2,no,no,no,Chicago
686,38,male,4,married,4,no,yes,no,Houston
687,50,female,1,married,1,unknown,yes,no,Phoenix
688,27,male,3,single,2,no,yes,no,Phoenix
689,40,female,5,married,5,unknown,yes,no,Phoenix
690,46,male,7,married,7,no,yes,no,Houston
691,40,male,3,divorced,7,no,yes,no,Phoenix
692,33,female,7,single,7,no,no,no,New York
693,54,male,6,married,2,no,yes,no,Phoenix
694,52,female,4,married,1,unknown,yes,no,Phoenix
695,53,female,3,married,7,unknown,yes,no,Houston
696,49,male,2,married,2,unknown,no,no,Houston
697,42,female,4,married,1,unknown,no,no,Los Angeles
698,49,male,1,married,1,no,no,no,Phoenix
699,40,female,11,married,4,no,no,no,New York
700,59,male,3,married,7,unknown,no,no,Phoenix
701,51,female,9,married,4,no,yes,no,New York
702,57,female,1,married,3,unknown,yes,no,Chicago
703,38,female,9,divorced,4,no,yes,no,Houston
704,52,female,9,married,7,no,no,no,Houston
705,26,male,8,single,4,no,yes,no,Houston
706,35,female,3,married,7,no,yes,yes,Houston
707,51,female,3,married,7,no,no,no,Houston
708,43,male,4,married,1,unknown,yes,yes,Los Angeles
709,42,male,3,married,2,unknown,yes,no,Houston
710,60,female,6,divorced,7,unknown,yes,no,New York
711,36,male,4,married,4,no,yes,no,Houston
712,57,male,7,married,7,unknown,no,no,Chicago
713,35,male,12,single,7,unknown,no,no,Chicago
714,30,female,3,married,7,no,no,no,Los Angeles
715,43,male,2,married,2,no,no,no,Phoenix
716,40,male,5,married,4,no,no,no,Houston
717,45,male,5,married,7,no,no,no,New York
718,56,male,6,married,2,no,no,no,Houston
719,46,female,2,married,3,no,no,no,Los Angeles
720,41,male,4,married,1,no,yes,no,Los Angeles
721,42,male,3,married,7,no,yes,no,New York
722,56,female,4,married,1,no,no,no,Phoenix
723,43,female,11,married,1,no,yes,no,Chicago
724,34,male,4,married,1,no,no,no,Phoenix
725,38,female,2,married,2,no,yes,no,Houston
726,40,female,5,married,4,no,no,no,Los Angeles
727,38,male,3,married,2,no,no,no,Phoenix
728,48,male,11,married,7,no,yes,no,Chicago
729,27,male,4,married,4,unknown,yes,no,Chicago
730,24,female,5,single,5,no,no,no,Chicago
731,47,male,3,single,6,unknown,yes,yes,New York
732,48,female,4,married,5,unknown,no,no,New York
733,31,male,3,single,2,no,yes,yes,Los Angeles
734,39,female,9,single,1,unknown,yes,no,Chicago
735,41,female,5,single,7,unknown,no,no,New York
736,49,male,4,married,1,unknown,yes,no,Los Angeles
737,56,male,6,married,1,no,no,no,Chicago
738,49,female,3,married,2,no,no,no,Chicago
739,47,female,8,divorced,7,no,no,no,New York
740,44,female,4,married,6,unknown,yes,no,Houston
741,48,male,3,divorced,2,no,no,no,New York
742,55,male,1,married,1,no,yes,yes,Houston
743,59,female,7,married,1,unknown,yes,no,Phoenix
744,44,female,5,single,5,no,yes,yes,Los Angeles
745,46,male,4,married,4,no,no,yes,New York
746,39,male,4,divorced,3,unknown,yes,no,Phoenix
747,38,male,8,married,1,unknown,yes,yes,Chicago
748,36,male,2,married,2,no,yes,no,Chicago
749,29,male,3,single,7,no,no,no,Phoenix
750,31,female,5,single,5,no,yes,no,Chicago
751,30,male,2,divorced,4,no,no,yes,Houston
752,36,male,4,married,1,no,yes,no,Phoenix
753,60,male,4,married,5,no,no,no,Los Angeles
754,36,female,3,married,7,no,yes,no,Chicago
755,32,male,2,married,2,no,no,no,Phoenix
756,39,male,4,married,4,unknown,yes,no,Chicago
757,30,male,2,married,7,no,yes,no,Phoenix
758,39,male,4,married,1,unknown,no,no,Chicago
759,37,male,4,married,4,unknown,yes,no,New York
760,39,male,4,married,5,unknown,yes,no,Los Angeles
761,46,female,4,married,1,no,no,no,Chicago
762,43,female,8,married,1,no,no,no,New York
763,37,female,2,married,2,no,yes,no,Chicago
764,30,female,5,married,7,unknown,no,no,Phoenix
765,38,female,5,married,5,no,no,no,New York
766,31,male,5,married,7,no,yes,no,Phoenix
767,44,female,3,married,7,no,no,no,Phoenix
768,44,female,9,married,7,unknown,no,no,New York
769,38,male,5,married,6,unknown,unknown,unknown,Chicago
770,30,female,12,single,2,unknown,no,no,Phoenix
771,37,female,4,married,1,unknown,unknown,unknown,Houston
772,54,female,1,divorced,6,no,yes,no,New York
773,41,male,7,married,6,unknown,yes,no,Chicago
774,43,female,5,married,5,no,no,no,New York
775,38,male,1,married,4,no,no,no,New York
776,41,female,4,married,1,no,yes,no,Phoenix
777,38,male,4,single,6,unknown,no,yes,Houston
778,33,female,4,married,4,no,unknown,unknown,New York
779,32,female,3,married,2,no,yes,no,New York
780,30,female,2,married,2,unknown,no,no,New York
781,43,male,5,married,3,no,yes,no,New York
782,30,female,2,married,2,unknown,yes,no,Phoenix
783,36,male,5,divorced,5,no,no,no,Chicago
784,38,female,4,married,3,no,unknown,unknown,New York
785,35,female,4,single,3,no,yes,no,Phoenix
786,50,male,9,married,7,no,no,no,Chicago
787,38,female,4,married,4,no,yes,no,Houston
788,58,male,3,married,1,unknown,no,yes,New York
789,50,female,5,married,5,no,yes,no,New York
790,33,female,4,single,4,unknown,no,no,New York
791,33,female,4,single,4,unknown,unknown,unknown,Los Angeles
792,44,male,7,single,7,unknown,yes,yes,Phoenix
793,31,male,7,married,2,no,no,no,Houston
794,40,female,11,married,4,no,no,no,Phoenix
795,28,male,10,single,4,unknown,no,no,Houston
796,36,female,2,single,6,no,yes,no,New York
797,44,male,4,single,2,no,no,no,New York
798,38,female,4,divorced,6,no,yes,no,Houston
799,33,male,4,married,4,no,unknown,unknown,Los Angeles
800,39,male,4,divorced,3,unknown,yes,yes,Phoenix
801,47,male,4,single,1,unknown,yes,no,Phoenix
802,47,female,2,divorced,2,no,no,no,Chicago
803,35,male,11,single,5,no,no,no,Houston
804,42,male,3,divorced,7,no,no,no,Phoenix
805,36,male,3,married,2,no,no,no,Chicago
806,35,female,5,married,3,no,no,no,Los Angeles
807,36,male,2,single,6,no,yes,no,Phoenix
808,56,male,11,married,7,unknown,yes,no,Phoenix
809,26,female,3,single,2,no,no,no,Houston
810,31,female,3,single,7,no,yes,yes,Los Angeles
811,57,female,9,single,2,unknown,no,no,New York
812,39,male,2,married,2,no,no,no,Los Angeles
813,43,male,4,married,2,no,yes,no,New York
814,50,male,3,married,7,no,no,no,Houston
815,52,male,4,single,2,unknown,unknown,unknown,Los Angeles
816,39,male,4,divorced,4,no,no,no,Los Angeles
817,44,female,5,single,6,unknown,yes,no,Los Angeles
818,36,female,1,married,1,no,yes,no,New York
819,54,male,7,married,2,unknown,yes,no,Los Angeles
820,27,female,3,single,4,no,yes,no,Chicago
821,31,female,3,single,7,no,no,no,Houston
822,31,female,3,married,7,unknown,no,no,Los Angeles
823,28,male,4,married,3,no,no,no,Houston
824,31,female,7,single,7,no,yes,no,Los Angeles
825,30,male,7,divorced,2,no,no,yes,Los Angeles
826,52,male,5,married,5,no,yes,no,Chicago
827,37,male,5,divorced,5,no,no,no,Houston
828,30,male,2,married,7,no,yes,no,Chicago
829,45,female,4,married,4,unknown,yes,yes,New York
830,54,male,5,married,7,no,yes,no,Chicago
831,49,male,11,married,4,no,yes,no,Phoenix
832,44,female,3,married,2,no,no,no,Chicago
833,28,female,12,single,4,unknown,yes,yes,New York
834,53,male,5,married,2,no,yes,no,Los Angeles
835,45,male,4,married,4,unknown,yes,no,Phoenix
836,45,female,4,married,4,unknown,no,no,Los Angeles
837,51,male,3,married,2,unknown,yes,no,New York
838,41,female,4,married,4,unknown,yes,no,Phoenix
839,43,female,5,married,5,no,yes,no,Phoenix
840,31,female,3,single,7,no,yes,no,Phoenix
841,39,female,3,single,6,no,yes,no,Los Angeles
842,38,male,5,married,5,no,no,no,Los Angeles
843,50,male,11,married,4,no,yes,yes,Phoenix
844,53,male,3,single,7,unknown,yes,no,Los Angeles
845,44,female,3,divorced,2,unknown,yes,no,Phoenix
846,53,female,4,married,4,unknown,yes,yes,Los Angeles
847,24,female,2,single,2,no,no,no,Los Angeles
848,34,male,3,single,2,no,yes,no,New York
849,40,male,5,married,5,no,yes,no,Los Angeles
850,57,female,7,divorced,7,no,yes,no,Houston
851,43,male,4,married,1,unknown,yes,no,Los Angeles
852,31,female,4,married,3,unknown,no,no,Los Angeles
853,31,male,2,married,3,no,yes,no,Houston
854,31,female,4,married,3,unknown,yes,no,New York
855,45,female,1,married,1,unknown,yes,no,Phoenix
856,38,male,3,married,7,no,no,no,Houston
857,41,female,11,married,7,no,yes,no,Chicago
858,47,female,4,married,5,unknown,yes,no,New York
859,42,female,4,married,3,no,no,no,Chicago
860,35,male,4,single,6,no,yes,no,Chicago
861,40,male,7,married,7,no,yes,no,Houston
862,42,female,4,married,3,no,no,no,Los Angeles
863,34,male,5,married,5,unknown,yes,no,Houston
864,48,male,3,single,7,no,yes,no,New York
865,35,male,4,married,6,no,yes,yes,Phoenix
866,33,male,4,married,2,no,yes,no,New York
867,37,female,5,married,5,no,yes,no,Houston
868,43,male,5,married,5,no,yes,no,Houston
869,42,female,3,single,6,unknown,no,no,Chicago
870,46,female,3,divorced,7,no,yes,no,Houston
871,37,female,4,single,4,unknown,yes,no,New York
872,40,female,4,married,2,no,yes,no,Houston
873,40,female,4,married,2,no,yes,no,Phoenix
874,59,male,11,divorced,2,unknown,yes,no,New York
875,43,female,5,single,7,no,no,no,New York
876,44,female,4,married,3,no,yes,yes,Los Angeles
877,44,male,4,married,1,no,yes,no,New York
878,41,male,3,married,7,no,yes,no,Phoenix
879,28,female,10,single,4,unknown,yes,no,New York
880,48,female,2,married,2,unknown,yes,no,Houston
881,31,female,3,single,2,no,yes,no,Phoenix
882,27,female,4,married,4,no,yes,no,Chicago
883,43,male,5,single,7,no,yes,no,Phoenix
884,47,female,6,married,1,unknown,yes,no,Phoenix
885,40,female,4,divorced,6,no,yes,no,Phoenix
886,43,male,10,married,2,unknown,no,no,New York
887,29,male,5,married,5,no,yes,no,Los Angeles
888,54,male,3,married,7,no,no,no,Los Angeles
889,36,male,5,married,5,no,no,no,Chicago
890,30,male,3,single,7,no,no,no,Chicago
891,38,male,2,single,6,unknown,yes,no,Los Angeles
892,39,male,4,married,3,no,no,no,New York
893,33,male,4,married,4,no,no,no,Phoenix
894,39,female,6,single,2,no,yes,no,Chicago
895,38,male,5,single,5,no,no,no,New York
896,44,male,3,married,2,no,yes,no,New York
897,33,female,4,married,4,no,yes,no,Los Angeles
898,37,male,4,married,3,no,no,no,Los Angeles
899,32,female,7,married,3,no,no,no,Houston
900,46,female,5,married,5,no,yes,no,New York
901,34,male,5,divorced,5,no,yes,no,Chicago
902,52,female,5,married,1,unknown,no,no,Houston
903,46,male,4,married,3,unknown,no,no,Phoenix
904,57,male,7,divorced,7,no,unknown,unknown,Phoenix
905,52,male,5,married,1,unknown,no,yes,New York
906,32,male,5,single,5,no,no,no,New York
907,31,female,4,single,4,no,no,no,Houston
908,46,male,3,divorced,4,unknown,no,no,Houston
909,59,male,2,divorced,2,no,no,no,Chicago
910,38,female,4,married,6,unknown,no,yes,Phoenix
911,42,male,4,divorced,3,unknown,yes,no,New York
912,40,male,4,married,1,no,no,no,Phoenix
913,46,male,3,married,5,no,no,no,Chicago
914,35,male,3,single,2,no,no,no,Chicago
915,28,male,4,married,4,no,no,yes,Chicago
916,47,male,2,married,2,unknown,yes,no,Chicago
917,35,female,4,married,1,no,yes,no,Phoenix
918,48,female,6,married,4,no,yes,no,Chicago
919,40,male,4,married,3,unknown,yes,no,Phoenix
920,32,female,2,single,2,no,yes,no,Houston
921,59,female,6,divorced,1,no,yes,no,Chicago
922,48,female,11,married,4,unknown,no,no,Chicago
923,45,female,4,married,4,unknown,yes,no,Los Angeles
924,49,female,4,single,3,no,yes,no,Phoenix
925,51,male,3,married,7,no,yes,no,Phoenix
926,38,male,5,single,7,no,yes,no,New York
927,53,female,5,married,2,no,yes,no,Chicago
928,49,female,4,married,4,no,yes,no,Los Angeles
929,31,female,4,married,4,no,yes,yes,New York
930,36,male,2,married,2,unknown,yes,no,Houston
931,54,male,6,married,1,unknown,yes,no,Los Angeles
932,29,female,3,single,2,no,yes,no,New York
933,31,male,4,married,3,unknown,yes,no,Los Angeles
934,35,female,3,married,2,no,yes,no,New York
935,38,female,4,married,4,no,no,no,Phoenix
936,54,male,7,married,2,unknown,yes,yes,Los Angeles
937,48,female,3,married,4,unknown,no,no,Houston
938,48,female,7,divorced,7,no,yes,no,New York
939,32,female,3,single,7,unknown,yes,no,New York
940,34,male,5,married,5,unknown,yes,no,Los Angeles
941,49,female,5,single,7,unknown,yes,no,Phoenix
942,44,female,4,married,4,unknown,unknown,unknown,Chicago
943,42,male,2,divorced,2,unknown,no,no,Houston
944,55,female,4,married,1,unknown,no,no,Los Angeles
945,42,male,2,divorced,2,unknown,no,no,Houston
946,44,female,3,married,7,unknown,no,no,New York
947,51,male,4,married,4,no,no,no,New York
948,43,female,4,married,1,unknown,yes,no,Phoenix
949,52,female,5,married,2,no,yes,no,Los Angeles
950,45,male,4,single,3,no,yes,no,Chicago
951,41,female,2,divorced,2,no,yes,yes,Houston
952,35,female,5,divorced,6,no,yes,yes,New York
953,41,female,2,divorced,2,no,no,yes,Phoenix
954,46,female,7,married,4,no,no,no,New York
955,36,female,1,divorced,4,unknown,no,no,Phoenix
956,29,male,5,married,5,no,no,no,Chicago
957,47,male,2,married,6,no,no,no,Houston
958,43,female,4,married,1,unknown,yes,no,Chicago
959,38,female,4,single,4,unknown,no,no,Phoenix
960,44,male,4,married,1,no,yes,no,Phoenix
961,29,female,2,married,2,no,no,no,Chicago
962,58,male,10,married,6,unknown,no,no,Chicago
963,48,male,4,married,5,no,no,yes,Chicago
964,46,female,4,married,4,unknown,no,no,Los Angeles
965,31,female,4,married,1,no,yes,no,Phoenix
966,47,male,2,married,6,no,no,no,Houston
967,44,female,3,married,7,no,yes,no,Chicago
968,31,male,4,married,1,no,yes,no,Chicago
969,38,male,8,divorced,5,no,no,no,Los Angeles
970,33,female,3,married,7,no,no,no,Houston
971,53,male,4,married,4,no,yes,no,Phoenix
972,33,male,7,single,6,no,yes,no,Chicago
973,33,female,9,married,4,no,yes,no,Los Angeles
974,37,male,3,divorced,7,no,yes,no,Houston
975,55,male,4,married,4,no,yes,no,New York
976,41,female,3,single,3,no,unknown,unknown,Chicago
977,46,female,4,married,3,unknown,yes,no,Phoenix
978,32,female,11,divorced,7,no,no,no,Chicago
979,48,female,4,married,2,no,no,no,New York
980,34,male,11,married,1,no,yes,no,Phoenix
981,35,female,3,single,7,no,no,no,Houston
982,55,female,4,married,1,no,yes,yes,Los Angeles
983,45,male,11,single,7,no,unknown,unknown,Los Angeles
984,48,male,7,divorced,7,no,no,no,Chicago
985,34,male,4,married,3,no,yes,no,Houston
986,46,male,3,divorced,7,unknown,no,no,Chicago
987,34,male,4,married,3,no,yes,no,Houston
